Chr	width	gene_id	gene_name	gene_biotype	type	GENEID
6	6315	ENSSSCG00000042793	ENSSSCG00000042793	protein_coding	gene	ENSSSCG00000042793
6	4224	ENSSSCG00000045209	ENSSSCG00000045209	protein_coding	gene	ENSSSCG00000045209
6	3272	ENSSSCG00000055406	ENSSSCG00000055406	protein_coding	gene	ENSSSCG00000055406
6	65507	ENSSSCG00000023837	WFDC1	protein_coding	gene	ENSSSCG00000023837
6	187171	ENSSSCG00000002657	ENSSSCG00000002657	protein_coding	gene	ENSSSCG00000002657
6	25415	ENSSSCG00000002660	MTHFSD	protein_coding	gene	ENSSSCG00000002660
6	4667	ENSSSCG00000038460	FOXF1	protein_coding	gene	ENSSSCG00000038460
6	43748	ENSSSCG00000003738	MAPRE2	protein_coding	gene	ENSSSCG00000003738
6	55762	ENSSSCG00000034980	IRF8	protein_coding	gene	ENSSSCG00000034980
6	6512	ENSSSCG00000029034	COX4I1	protein_coding	gene	ENSSSCG00000029034
6	16007	ENSSSCG00000045808	ENSSSCG00000045808	protein_coding	gene	ENSSSCG00000045808
6	50399	ENSSSCG00000059578	C16orf74	protein_coding	gene	ENSSSCG00000059578
6	25198	ENSSSCG00000056302	GINS2	protein_coding	gene	ENSSSCG00000056302
6	102359	ENSSSCG00000002664	GSE1	protein_coding	gene	ENSSSCG00000002664
6	13436	ENSSSCG00000060235	KCNG4	protein_coding	gene	ENSSSCG00000060235
6	6101	ENSSSCG00000034385	ADAD2	protein_coding	gene	ENSSSCG00000034385
6	8311	ENSSSCG00000002680	TAF1C	protein_coding	gene	ENSSSCG00000002680
6	22538	ENSSSCG00000002675	DNAAF1	protein_coding	gene	ENSSSCG00000002675
6	21304	ENSSSCG00000002681	HSDL1	protein_coding	gene	ENSSSCG00000002681
6	55045	ENSSSCG00000002682	MBTPS1	protein_coding	gene	ENSSSCG00000002682
6	227403	ENSSSCG00000002689	CMIP	protein_coding	gene	ENSSSCG00000002689
6	56151	ENSSSCG00000002690	GAN	protein_coding	gene	ENSSSCG00000002690
6	42974	ENSSSCG00000036572	BCO1	protein_coding	gene	ENSSSCG00000036572
6	99547	ENSSSCG00000039200	PKD1L2	protein_coding	gene	ENSSSCG00000039200
6	13538	ENSSSCG00000040203	ENSSSCG00000040203	protein_coding	gene	ENSSSCG00000040203
6	17802	ENSSSCG00000035388	C16orf46	protein_coding	gene	ENSSSCG00000035388
6	13586	ENSSSCG00000032216	ENSSSCG00000032216	protein_coding	gene	ENSSSCG00000032216
6	26902	ENSSSCG00000039216	CENPN	protein_coding	gene	ENSSSCG00000039216
6	24259	ENSSSCG00000032060	ENSSSCG00000032060	protein_coding	gene	ENSSSCG00000032060
6	184158	ENSSSCG00000038128	CDYL2	protein_coding	gene	ENSSSCG00000038128
6	11610	ENSSSCG00000031421	DYNLRB2	protein_coding	gene	ENSSSCG00000031421
6	16618	ENSSSCG00000040607	MAF	protein_coding	gene	ENSSSCG00000040607
6	960916	ENSSSCG00000027415	WWOX	protein_coding	gene	ENSSSCG00000027415
6	7703	ENSSSCG00000034604	CLEC3A	protein_coding	gene	ENSSSCG00000034604
6	162740	ENSSSCG00000002696	VAT1L	protein_coding	gene	ENSSSCG00000002696
6	963	ENSSSCG00000020924	MC1R	protein_coding	gene	ENSSSCG00000020924
6	180	ENSSSCG00000058086	ENSSSCG00000058086	protein_coding	gene	ENSSSCG00000058086
6	1017	ENSSSCG00000002658	FOXL1	protein_coding	gene	ENSSSCG00000002658
6	1506	ENSSSCG00000029296	FOXC2	protein_coding	gene	ENSSSCG00000029296
6	3323	ENSSSCG00000058620	ENSSSCG00000058620	protein_coding	gene	ENSSSCG00000058620
6	12928	ENSSSCG00000061680	ENSSSCG00000061680	protein_coding	gene	ENSSSCG00000061680
6	67018	ENSSSCG00000003831	OMA1	protein_coding	gene	ENSSSCG00000003831
6	17918	ENSSSCG00000003754	ENSSSCG00000003754	protein_coding	gene	ENSSSCG00000003754
6	6703	ENSSSCG00000020989	BSND	protein_coding	gene	ENSSSCG00000020989
6	10573	ENSSSCG00000025097	TMEM61	protein_coding	gene	ENSSSCG00000025097
6	12926	ENSSSCG00000005778	HSBP1L1	protein_coding	gene	ENSSSCG00000005778
6	21180	ENSSSCG00000025020	PCSK9	protein_coding	gene	ENSSSCG00000025020
6	16635	ENSSSCG00000005777	TXNL4A	protein_coding	gene	ENSSSCG00000005777
6	39354	ENSSSCG00000003830	MYSM1	protein_coding	gene	ENSSSCG00000003830
6	27436	ENSSSCG00000056323	CYP2J34	protein_coding	gene	ENSSSCG00000056323
6	15029	ENSSSCG00000055127	ENSSSCG00000055127	protein_coding	gene	ENSSSCG00000055127
6	35904	ENSSSCG00000003825	ENSSSCG00000003825	protein_coding	gene	ENSSSCG00000003825
6	24277	ENSSSCG00000058502	ENSSSCG00000058502	protein_coding	gene	ENSSSCG00000058502
6	115358	ENSSSCG00000040920	PRKACB	protein_coding	gene	ENSSSCG00000040920
6	23660	ENSSSCG00000061676	ENSSSCG00000061676	protein_coding	gene	ENSSSCG00000061676
6	437940	ENSSSCG00000003833	DAB1	protein_coding	gene	ENSSSCG00000003833
6	1290	ENSSSCG00000051341	ENSSSCG00000051341	protein_coding	gene	ENSSSCG00000051341
6	152446	ENSSSCG00000003749	PIK3C3	protein_coding	gene	ENSSSCG00000003749
6	458204	ENSSSCG00000003828	FGGY	protein_coding	gene	ENSSSCG00000003828
6	4742	ENSSSCG00000049868	ENSSSCG00000049868	protein_coding	gene	ENSSSCG00000049868
6	1955	ENSSSCG00000031912	JUN	protein_coding	gene	ENSSSCG00000031912
6	47368	ENSSSCG00000063412	BEND5	protein_coding	gene	ENSSSCG00000063412
6	25679	ENSSSCG00000005780	KCNG2	protein_coding	gene	ENSSSCG00000005780
6	47861	ENSSSCG00000003875	TTC39A	protein_coding	gene	ENSSSCG00000003875
6	58115	ENSSSCG00000023171	SLC66A2	protein_coding	gene	ENSSSCG00000023171
6	159514	ENSSSCG00000003760	TTLL7	protein_coding	gene	ENSSSCG00000003760
6	35859	ENSSSCG00000031172	RNF11	protein_coding	gene	ENSSSCG00000031172
6	4856	ENSSSCG00000046184	ENSSSCG00000046184	protein_coding	gene	ENSSSCG00000046184
6	104752	ENSSSCG00000031188	C1orf185	protein_coding	gene	ENSSSCG00000031188
6	9902	ENSSSCG00000037079	SYT4	protein_coding	gene	ENSSSCG00000037079
6	23961	ENSSSCG00000038475	ENSSSCG00000038475	protein_coding	gene	ENSSSCG00000038475
6	6233	ENSSSCG00000003876	CDKN2C	protein_coding	gene	ENSSSCG00000003876
6	436730	ENSSSCG00000003877	FAF1	protein_coding	gene	ENSSSCG00000003877
6	82574	ENSSSCG00000038632	ADNP2	protein_coding	gene	ENSSSCG00000038632
6	88064	ENSSSCG00000023376	PARD6G	protein_coding	gene	ENSSSCG00000023376
6	5633	ENSSSCG00000003753	ENSSSCG00000003753	protein_coding	gene	ENSSSCG00000003753
6	60522	ENSSSCG00000003755	MCOLN2	protein_coding	gene	ENSSSCG00000003755
6	77554	ENSSSCG00000003756	LPAR3	protein_coding	gene	ENSSSCG00000003756
6	58695	ENSSSCG00000003757	SSX2IP	protein_coding	gene	ENSSSCG00000003757
6	3188	ENSSSCG00000044786	ENSSSCG00000044786	protein_coding	gene	ENSSSCG00000044786
6	34420	ENSSSCG00000003758	CTBS	protein_coding	gene	ENSSSCG00000003758
6	41748	ENSSSCG00000029882	SPATA1	protein_coding	gene	ENSSSCG00000029882
6	3553	ENSSSCG00000053185	ENSSSCG00000053185	protein_coding	gene	ENSSSCG00000053185
6	15002	ENSSSCG00000022145	RPF1	protein_coding	gene	ENSSSCG00000022145
6	11114	ENSSSCG00000026532	DNASE2B	protein_coding	gene	ENSSSCG00000026532
6	44342	ENSSSCG00000026005	SAMD13	protein_coding	gene	ENSSSCG00000026005
6	590	ENSSSCG00000044862	ENSSSCG00000044862	protein_coding	gene	ENSSSCG00000044862
6	386850	ENSSSCG00000003761	ADGRL2	protein_coding	gene	ENSSSCG00000003761
6	4019	ENSSSCG00000049732	ENSSSCG00000049732	protein_coding	gene	ENSSSCG00000049732
6	5259	ENSSSCG00000030552	DMRTA2	protein_coding	gene	ENSSSCG00000030552
6	143141	ENSSSCG00000037291	ELAVL4	protein_coding	gene	ENSSSCG00000037291
6	616	ENSSSCG00000051159	ENSSSCG00000051159	protein_coding	gene	ENSSSCG00000051159
6	219	ENSSSCG00000037233	ENSSSCG00000037233	protein_coding	gene	ENSSSCG00000037233
6	4934	ENSSSCG00000060282	ENSSSCG00000060282	protein_coding	gene	ENSSSCG00000060282
6	32133	ENSSSCG00000022206	UOX	protein_coding	gene	ENSSSCG00000022206
6	6339	ENSSSCG00000049367	ENSSSCG00000049367	protein_coding	gene	ENSSSCG00000049367
6	66294	ENSSSCG00000003834	C8B	protein_coding	gene	ENSSSCG00000003834
6	65621	ENSSSCG00000003835	C8A	protein_coding	gene	ENSSSCG00000003835
6	111926	ENSSSCG00000038041	FYB2	protein_coding	gene	ENSSSCG00000038041
6	72495	ENSSSCG00000036145	PRKAA2	protein_coding	gene	ENSSSCG00000036145
6	94235	ENSSSCG00000003839	PLPP3	protein_coding	gene	ENSSSCG00000003839
6	164653	ENSSSCG00000029633	USP24	protein_coding	gene	ENSSSCG00000029633
6	2573	ENSSSCG00000056650	ENSSSCG00000056650	protein_coding	gene	ENSSSCG00000056650
6	35279	ENSSSCG00000027525	DHCR24	protein_coding	gene	ENSSSCG00000027525
6	19635	ENSSSCG00000027362	LEXM	protein_coding	gene	ENSSSCG00000027362
6	22978	ENSSSCG00000056444	TTC22	protein_coding	gene	ENSSSCG00000056444
6	6148	ENSSSCG00000003843	PARS2	protein_coding	gene	ENSSSCG00000003843
6	35154	ENSSSCG00000003844	TTC4	protein_coding	gene	ENSSSCG00000003844
6	69457	ENSSSCG00000003845	MROH7	protein_coding	gene	ENSSSCG00000003845
6	12516	ENSSSCG00000036649	FAM151A	protein_coding	gene	ENSSSCG00000036649
6	46408	ENSSSCG00000037559	ACOT11	protein_coding	gene	ENSSSCG00000037559
6	169984	ENSSSCG00000039594	SSBP3	protein_coding	gene	ENSSSCG00000039594
6	52531	ENSSSCG00000032083	MRPL37	protein_coding	gene	ENSSSCG00000032083
6	24834	ENSSSCG00000020677	CYB5RL	protein_coding	gene	ENSSSCG00000020677
6	15378	ENSSSCG00000030538	CDCP2	protein_coding	gene	ENSSSCG00000030538
6	43125	ENSSSCG00000063048	TCEANC2	protein_coding	gene	ENSSSCG00000063048
6	28473	ENSSSCG00000034261	TMEM59	protein_coding	gene	ENSSSCG00000034261
6	10397	ENSSSCG00000027641	LDLRAD1	protein_coding	gene	ENSSSCG00000027641
6	21897	ENSSSCG00000029698	LRRC42	protein_coding	gene	ENSSSCG00000029698
6	27541	ENSSSCG00000053317	HSPB11	protein_coding	gene	ENSSSCG00000053317
6	17153	ENSSSCG00000028896	DIO1	protein_coding	gene	ENSSSCG00000028896
6	42440	ENSSSCG00000028506	YIPF1	protein_coding	gene	ENSSSCG00000028506
6	55946	ENSSSCG00000028748	NDC1	protein_coding	gene	ENSSSCG00000028748
6	226087	ENSSSCG00000003846	GLIS1	protein_coding	gene	ENSSSCG00000003846
6	7823	ENSSSCG00000003847	ENSSSCG00000003847	protein_coding	gene	ENSSSCG00000003847
6	77973	ENSSSCG00000003848	LRP8	protein_coding	gene	ENSSSCG00000003848
6	11422	ENSSSCG00000003849	MAGOH	protein_coding	gene	ENSSSCG00000003849
6	16373	ENSSSCG00000003850	CZIB	protein_coding	gene	ENSSSCG00000003850
6	24906	ENSSSCG00000003851	CPT2	protein_coding	gene	ENSSSCG00000003851
6	47701	ENSSSCG00000003852	SLC1A7	protein_coding	gene	ENSSSCG00000003852
6	138832	ENSSSCG00000027114	PODN	protein_coding	gene	ENSSSCG00000027114
6	21024	ENSSSCG00000003854	ECHDC2	protein_coding	gene	ENSSSCG00000003854
6	47907	ENSSSCG00000031324	ZYG11A	protein_coding	gene	ENSSSCG00000031324
6	72653	ENSSSCG00000003857	ZYG11B	protein_coding	gene	ENSSSCG00000003857
6	4917	ENSSSCG00000047895	ENSSSCG00000047895	protein_coding	gene	ENSSSCG00000047895
6	16190	ENSSSCG00000027119	COA7	protein_coding	gene	ENSSSCG00000027119
6	20634	ENSSSCG00000034127	SHISAL2A	protein_coding	gene	ENSSSCG00000034127
6	8812	ENSSSCG00000038094	GPX7	protein_coding	gene	ENSSSCG00000038094
6	100962	ENSSSCG00000003859	TUT4	protein_coding	gene	ENSSSCG00000003859
6	21427	ENSSSCG00000028288	PRPF38A	protein_coding	gene	ENSSSCG00000028288
6	32967	ENSSSCG00000003861	ORC1	protein_coding	gene	ENSSSCG00000003861
6	17423	ENSSSCG00000003862	CC2D1B	protein_coding	gene	ENSSSCG00000003862
6	126877	ENSSSCG00000003863	ZFYVE9	protein_coding	gene	ENSSSCG00000003863
6	6515	ENSSSCG00000047507	ENSSSCG00000047507	protein_coding	gene	ENSSSCG00000047507
6	28031	ENSSSCG00000038762	BTF3L4	protein_coding	gene	ENSSSCG00000038762
6	31205	ENSSSCG00000003867	TXNDC12	protein_coding	gene	ENSSSCG00000003867
6	1760	ENSSSCG00000046753	KTI12	protein_coding	gene	ENSSSCG00000046753
6	859	ENSSSCG00000003868	ENSSSCG00000003868	protein_coding	gene	ENSSSCG00000003868
6	61078	ENSSSCG00000021036	RAB3B	protein_coding	gene	ENSSSCG00000021036
6	89372	ENSSSCG00000003870	NRDC	protein_coding	gene	ENSSSCG00000003870
6	2357	ENSSSCG00000058239	ENSSSCG00000058239	protein_coding	gene	ENSSSCG00000058239
6	177693	ENSSSCG00000021292	OSBPL9	protein_coding	gene	ENSSSCG00000021292
6	19539	ENSSSCG00000059473	ENSSSCG00000059473	protein_coding	gene	ENSSSCG00000059473
6	147372	ENSSSCG00000003872	EPS15	protein_coding	gene	ENSSSCG00000003872
6	16915	ENSSSCG00000038956	HEYL	protein_coding	gene	ENSSSCG00000038956
6	7922	ENSSSCG00000032960	MANEAL	protein_coding	gene	ENSSSCG00000032960
6	4522	ENSSSCG00000040425	YRDC	protein_coding	gene	ENSSSCG00000040425
6	1157	ENSSSCG00000038888	C1orf122	protein_coding	gene	ENSSSCG00000038888
6	45205	ENSSSCG00000037516	MTF1	protein_coding	gene	ENSSSCG00000037516
6	23735	ENSSSCG00000003662	NT5C1A	protein_coding	gene	ENSSSCG00000003662
6	13188	ENSSSCG00000023460	HPCAL4	protein_coding	gene	ENSSSCG00000023460
6	9860	ENSSSCG00000037815	ZC3H12A	protein_coding	gene	ENSSSCG00000037815
6	31313	ENSSSCG00000003664	PPIE	protein_coding	gene	ENSSSCG00000003664
6	32700	ENSSSCG00000037514	ENSSSCG00000037514	protein_coding	gene	ENSSSCG00000037514
6	300479	ENSSSCG00000034765	PIEZO2	protein_coding	gene	ENSSSCG00000034765
6	3350	ENSSSCG00000055459	ENSSSCG00000055459	protein_coding	gene	ENSSSCG00000055459
6	2011	ENSSSCG00000003832	TACSTD2	protein_coding	gene	ENSSSCG00000003832
6	5101	ENSSSCG00000054142	ENSSSCG00000054142	protein_coding	gene	ENSSSCG00000054142
6	3104	ENSSSCG00000052381	ENSSSCG00000052381	protein_coding	gene	ENSSSCG00000052381
6	37220	ENSSSCG00000061116	ENSSSCG00000061116	protein_coding	gene	ENSSSCG00000061116
6	131575	ENSSSCG00000031300	ENSSSCG00000031300	protein_coding	gene	ENSSSCG00000031300
6	29901	ENSSSCG00000034611	MEAF6	protein_coding	gene	ENSSSCG00000034611
6	15092	ENSSSCG00000029991	SNIP1	protein_coding	gene	ENSSSCG00000029991
6	8544	ENSSSCG00000058884	DNALI1	protein_coding	gene	ENSSSCG00000058884
6	26504	ENSSSCG00000031631	GNL2	protein_coding	gene	ENSSSCG00000031631
6	9463	ENSSSCG00000039905	C1orf109	protein_coding	gene	ENSSSCG00000039905
6	14148	ENSSSCG00000032909	CDCA8	protein_coding	gene	ENSSSCG00000032909
6	38767	ENSSSCG00000038675	EPHA10	protein_coding	gene	ENSSSCG00000038675
6	8698	ENSSSCG00000051819	MYCBP	protein_coding	gene	ENSSSCG00000051819
6	42278	ENSSSCG00000003651	RHBDL2	protein_coding	gene	ENSSSCG00000003651
6	20077	ENSSSCG00000032240	RSPO1	protein_coding	gene	ENSSSCG00000032240
6	248267	ENSSSCG00000003640	GRIK3	protein_coding	gene	ENSSSCG00000003640
6	58878	ENSSSCG00000003642	INPP5B	protein_coding	gene	ENSSSCG00000003642
6	24729	ENSSSCG00000003643	SF3A3	protein_coding	gene	ENSSSCG00000003643
6	7939	ENSSSCG00000003644	FHL3	protein_coding	gene	ENSSSCG00000003644
6	13306	ENSSSCG00000003645	UTP11	protein_coding	gene	ENSSSCG00000003645
6	52754	ENSSSCG00000039663	TWSG1	protein_coding	gene	ENSSSCG00000039663
6	13324	ENSSSCG00000038533	NAPG	protein_coding	gene	ENSSSCG00000038533
6	34534	ENSSSCG00000039797	APCDD1	protein_coding	gene	ENSSSCG00000039797
6	44174	ENSSSCG00000038465	VAPA	protein_coding	gene	ENSSSCG00000038465
6	2764	ENSSSCG00000062616	ENSSSCG00000062616	protein_coding	gene	ENSSSCG00000062616
6	107149	ENSSSCG00000037264	RAB31	protein_coding	gene	ENSSSCG00000037264
6	81623	ENSSSCG00000003679	PPP4R1	protein_coding	gene	ENSSSCG00000003679
6	47274	ENSSSCG00000003680	RALBP1	protein_coding	gene	ENSSSCG00000003680
6	180361	ENSSSCG00000039769	SPIRE1	protein_coding	gene	ENSSSCG00000039769
6	26328	ENSSSCG00000036781	PRELID3A	protein_coding	gene	ENSSSCG00000036781
6	34445	ENSSSCG00000022947	AFG3L2	protein_coding	gene	ENSSSCG00000022947
6	10795	ENSSSCG00000038992	TUBB6	protein_coding	gene	ENSSSCG00000038992
6	14332	ENSSSCG00000060225	CIDEA	protein_coding	gene	ENSSSCG00000060225
6	20010	ENSSSCG00000028126	MPPE1	protein_coding	gene	ENSSSCG00000028126
6	86891	ENSSSCG00000022163	GNAL	protein_coding	gene	ENSSSCG00000022163
6	14300	ENSSSCG00000003652	AKIRIN1	protein_coding	gene	ENSSSCG00000003652
6	6377	ENSSSCG00000003653	NDUFS5	protein_coding	gene	ENSSSCG00000003653
6	12405	ENSSSCG00000054600	ENSSSCG00000054600	protein_coding	gene	ENSSSCG00000054600
6	3959	ENSSSCG00000050377	ENSSSCG00000050377	protein_coding	gene	ENSSSCG00000050377
6	12092	ENSSSCG00000034367	ENSSSCG00000034367	protein_coding	gene	ENSSSCG00000034367
6	3881	ENSSSCG00000003655	ENSSSCG00000003655	protein_coding	gene	ENSSSCG00000003655
6	319	ENSSSCG00000036451	ENSSSCG00000036451	protein_coding	gene	ENSSSCG00000036451
6	44221	ENSSSCG00000032082	ENSSSCG00000032082	protein_coding	gene	ENSSSCG00000032082
6	799	ENSSSCG00000003666	ENSSSCG00000003666	protein_coding	gene	ENSSSCG00000003666
6	8017	ENSSSCG00000029705	ENSSSCG00000029705	protein_coding	gene	ENSSSCG00000029705
6	16779	ENSSSCG00000003660	PABPC4	protein_coding	gene	ENSSSCG00000003660
6	56981	ENSSSCG00000003667	TRIT1	protein_coding	gene	ENSSSCG00000003667
6	1071	ENSSSCG00000039761	ENSSSCG00000039761	protein_coding	gene	ENSSSCG00000039761
6	14277	ENSSSCG00000003669	MFSD2A	protein_coding	gene	ENSSSCG00000003669
6	28392	ENSSSCG00000003672	CAP1	protein_coding	gene	ENSSSCG00000003672
6	19951	ENSSSCG00000036673	PPT1	protein_coding	gene	ENSSSCG00000036673
6	93958	ENSSSCG00000003670	RLF	protein_coding	gene	ENSSSCG00000003670
6	3314	ENSSSCG00000036395	TMCO2	protein_coding	gene	ENSSSCG00000036395
6	54497	ENSSSCG00000027902	ZMPSTE24	protein_coding	gene	ENSSSCG00000027902
6	15764	ENSSSCG00000023322	ENSSSCG00000023322	protein_coding	gene	ENSSSCG00000023322
6	21882	ENSSSCG00000025855	RNMT	protein_coding	gene	ENSSSCG00000025855
6	9242	ENSSSCG00000058331	FAM210A	protein_coding	gene	ENSSSCG00000058331
6	175990	ENSSSCG00000027417	LDLRAD4	protein_coding	gene	ENSSSCG00000027417
6	56142	ENSSSCG00000059665	CEP192	protein_coding	gene	ENSSSCG00000059665
6	23095	ENSSSCG00000003673	SEH1L	protein_coding	gene	ENSSSCG00000003673
6	76873	ENSSSCG00000021738	PTPN2	protein_coding	gene	ENSSSCG00000021738
6	15334	ENSSSCG00000031730	ENSSSCG00000031730	protein_coding	gene	ENSSSCG00000031730
6	18819	ENSSSCG00000027007	CEP76	protein_coding	gene	ENSSSCG00000027007
6	5694	ENSSSCG00000038677	GJB3	protein_coding	gene	ENSSSCG00000038677
6	2769	ENSSSCG00000039983	GJA4	protein_coding	gene	ENSSSCG00000039983
6	39803	ENSSSCG00000040173	DLGAP3	protein_coding	gene	ENSSSCG00000040173
6	1640	ENSSSCG00000051533	ENSSSCG00000051533	protein_coding	gene	ENSSSCG00000051533
6	3157	ENSSSCG00000032660	TMEM35B	protein_coding	gene	ENSSSCG00000032660
6	54352	ENSSSCG00000034618	ZMYM6	protein_coding	gene	ENSSSCG00000034618
6	1400	ENSSSCG00000050214	ENSSSCG00000050214	protein_coding	gene	ENSSSCG00000050214
6	37097	ENSSSCG00000034292	ZMYM1	protein_coding	gene	ENSSSCG00000034292
6	2087	ENSSSCG00000032016	ENSSSCG00000032016	protein_coding	gene	ENSSSCG00000032016
6	16665	ENSSSCG00000035690	SFPQ	protein_coding	gene	ENSSSCG00000035690
6	168022	ENSSSCG00000003627	ZMYM4	protein_coding	gene	ENSSSCG00000003627
6	116889	ENSSSCG00000037121	KIAA0319L	protein_coding	gene	ENSSSCG00000037121
6	8917	ENSSSCG00000031786	NCDN	protein_coding	gene	ENSSSCG00000031786
6	20350	ENSSSCG00000040097	TFAP2E	protein_coding	gene	ENSSSCG00000040097
6	46851	ENSSSCG00000035914	PSMB2	protein_coding	gene	ENSSSCG00000035914
6	1405	ENSSSCG00000037699	ENSSSCG00000037699	protein_coding	gene	ENSSSCG00000037699
6	4613	ENSSSCG00000037600	C1orf216	protein_coding	gene	ENSSSCG00000037600
6	61582	ENSSSCG00000003628	CLSPN	protein_coding	gene	ENSSSCG00000003628
6	230847	ENSSSCG00000003630	AGO3	protein_coding	gene	ENSSSCG00000003630
6	13716	ENSSSCG00000037856	EDN2	protein_coding	gene	ENSSSCG00000037856
6	61172	ENSSSCG00000023904	CFAP57	protein_coding	gene	ENSSSCG00000023904
6	11256	ENSSSCG00000030177	EBNA1BP2	protein_coding	gene	ENSSSCG00000030177
6	12274	ENSSSCG00000003954	FAM183A	protein_coding	gene	ENSSSCG00000003954
6	19483	ENSSSCG00000003901	FAAH	protein_coding	gene	ENSSSCG00000003901
6	21203	ENSSSCG00000003950	TIE1	protein_coding	gene	ENSSSCG00000003950
6	3489	ENSSSCG00000003951	C1orf210	protein_coding	gene	ENSSSCG00000003951
6	21793	ENSSSCG00000003900	DMBX1	protein_coding	gene	ENSSSCG00000003900
6	1953	ENSSSCG00000055523	GUCA2A	protein_coding	gene	ENSSSCG00000055523
6	2373	ENSSSCG00000003970	GUCA2B	protein_coding	gene	ENSSSCG00000003970
6	3528	ENSSSCG00000024697	TMEM125	protein_coding	gene	ENSSSCG00000024697
6	43398	ENSSSCG00000003895	EFCAB14	protein_coding	gene	ENSSSCG00000003895
6	1574	ENSSSCG00000055453	TEX38	protein_coding	gene	ENSSSCG00000055453
6	31470	ENSSSCG00000038657	ATPAF1	protein_coding	gene	ENSSSCG00000038657
6	11819	ENSSSCG00000003897	MOB3C	protein_coding	gene	ENSSSCG00000003897
6	45774	ENSSSCG00000003898	MKNK1	protein_coding	gene	ENSSSCG00000003898
6	3774	ENSSSCG00000058745	KNCN	protein_coding	gene	ENSSSCG00000058745
6	110693	ENSSSCG00000061658	ENSSSCG00000061658	protein_coding	gene	ENSSSCG00000061658
6	3025	ENSSSCG00000003940	HYI	protein_coding	gene	ENSSSCG00000003940
6	49986	ENSSSCG00000003941	SZT2	protein_coding	gene	ENSSSCG00000003941
6	8039	ENSSSCG00000003943	MED8	protein_coding	gene	ENSSSCG00000003943
6	4773	ENSSSCG00000035238	ELOVL1	protein_coding	gene	ENSSSCG00000035238
6	4314	ENSSSCG00000003949	CDC20	protein_coding	gene	ENSSSCG00000003949
6	12339	ENSSSCG00000030906	MPL	protein_coding	gene	ENSSSCG00000030906
6	55578	ENSSSCG00000003975	KCNQ4	protein_coding	gene	ENSSSCG00000003975
6	72203	ENSSSCG00000003976	NFYC	protein_coding	gene	ENSSSCG00000003976
6	40508	ENSSSCG00000039245	RIMS3	protein_coding	gene	ENSSSCG00000039245
6	691	ENSSSCG00000055753	ENSSSCG00000055753	protein_coding	gene	ENSSSCG00000055753
6	15301	ENSSSCG00000003979	ZNF684	protein_coding	gene	ENSSSCG00000003979
6	5991	ENSSSCG00000003980	EXO5	protein_coding	gene	ENSSSCG00000003980
6	40372	ENSSSCG00000003981	ZFP69B	protein_coding	gene	ENSSSCG00000003981
6	48713	ENSSSCG00000003983	SMAP2	protein_coding	gene	ENSSSCG00000003983
6	2752	ENSSSCG00000003632	ENSSSCG00000003632	protein_coding	gene	ENSSSCG00000003632
6	4315	ENSSSCG00000003633	TEKT2	protein_coding	gene	ENSSSCG00000003633
6	6535	ENSSSCG00000003634	ADPRS	protein_coding	gene	ENSSSCG00000003634
6	24359	ENSSSCG00000033641	COL8A2	protein_coding	gene	ENSSSCG00000033641
6	10572	ENSSSCG00000037213	TRAPPC3	protein_coding	gene	ENSSSCG00000037213
6	19831	ENSSSCG00000028485	ENSSSCG00000028485	protein_coding	gene	ENSSSCG00000028485
6	27598	ENSSSCG00000003637	MAP7D1	protein_coding	gene	ENSSSCG00000003637
6	18282	ENSSSCG00000003964	PPIH	protein_coding	gene	ENSSSCG00000003964
6	104743	ENSSSCG00000003965	ENSSSCG00000003965	protein_coding	gene	ENSSSCG00000003965
6	5911	ENSSSCG00000058636	PPCS	protein_coding	gene	ENSSSCG00000058636
6	25493	ENSSSCG00000003967	ZMYND12	protein_coding	gene	ENSSSCG00000003967
6	33322	ENSSSCG00000055268	RIMKLA	protein_coding	gene	ENSSSCG00000055268
6	140547	ENSSSCG00000023266	FOXJ3	protein_coding	gene	ENSSSCG00000023266
6	12161	ENSSSCG00000003957	ENSSSCG00000003957	protein_coding	gene	ENSSSCG00000003957
